word,frequency,lemmas,seven_k,pos,cefr,ranking,tc
cypsela,35,[],,"[""noun""]",,35402,n.[植]連萼瘦果
monothelitism,35,[],,"[""noun""]",,35403,
relator,35,[],,"[""noun""]",,35404,n.敘述者
anemometer,35,"[""anemometers""]",,"[""noun"",""other""]",,35405,"n.風速計,風力計"
apperception,35,"[""apperceptions""]",,"[""noun""]",,35406,"n.領悟,知覺"
malpighian,35,[],,"[""adjective""]",,35407,adj.(意大利生理學家、醫生)馬爾皮基的
drachmae,35,[],,"[""noun (plural)""]",,35408,
sortition,35,"[""sortitions""]",,"[""noun""]",,35409,n.抽簽
subthalamic,35,[],,"[""adjective""]",,35410,
rouet,35,[],,"[""noun""]",,35411,
stockinger,35,[],,"[""noun""]",,35412,
hert,35,[],,"[""noun""]",,35413,
conflux,35,"[""confluxes""]",,"[""noun""]",,35414,"n.(=confluence)彙流,合流點"
priapism,35,[],,"[""noun""]",,35415,"n.[醫]陰莖持續勃起症,淫蕩行為(表現或態度)"
aestivation,35,"[""aestivations""]",,"[""noun""]",,35416,"n.夏眠,度夏"
isobar,35,"[""isobars""]",,"[""noun""]",,35417,"n.[氣]等壓線,同重元素,同重核"
ensconce,35,"[""ensconced"",""ensconces"",""ensconcing""]",,"[""verb transitive"",""other""]",,35418,"vt.隱藏,安置"
unfenced,35,[],,"[""adjective""]",,35419,"adj.沒有籬笆的,沒有防備的"
anaglyph,35,"[""anaglyphs""]",,"[""noun"",""adjective""]",,35420,"n.淺型浮雕,浮雕裝飾(如浮雕的寶石,貝殼,玉石) [攝]立體照片"
sexless,35,[],,"[""adjective""]",,35421,"adj.性冷淡的,無性征的"
saurel,35,"[""saurels""]",,"[""noun""]",,35422,n.[魚]竹莢魚
exogamy,35,"[""exogamies""]",,"[""noun""]",,35423,n.異族結婚
thole,35,"[""tholes""]",,"[""noun"",""verb transitive"",""verb intransitive""]",,35424,"n.[船]槳架,釘槳架的釘vt.<英方>忍受vi.<古>有耐心"
exemplification,35,"[""exemplifications""]",,"[""noun""]",,35425,"n.例證,範例"
passim,35,[],,"[""adv""]",,35426,"adv.各處,到處"
withe,35,"[""withes""]",,"[""noun"",""verb transitive""]",,35427,"n.藤條,細枝vt.用細枝條捆"
finback,35,"[""finbacks""]",,"[""noun""]",,35428,n.[動] 長須鯨
acquisitive,35,[],,"[""adjective""]",,35429,"adj.想獲得的,有獲得可能性的,可學到的"
eyepatch,35,"[""eyepatches""]",,"[""noun""]",,35430,n.眼罩
convulsive,35,[],,"[""adjective""]",,35431,"adj.起痙攣的,痙攣性的"
retarder,35,[],,"[""noun""]",,35432,"n.阻滯劑,緩凝劑,減速器"
combiner,35,[],,"[""noun""]",,35433,
pyrope,35,[],,"[""noun""]",,35434,"n.[礦]鎂鋁石,榴子石"
elastically,35,[],,"[""adv""]",,35435,"adv.有彈性地,伸縮自如地"
avel,35,[],,"[""verb transitive""]",,35436,
edentata,35,"[""edentatas""]",,"[""noun (plural)""]",,35437,
transferability,35,"[""transferabilities""]",,"[""noun""]",,35438,"n.可轉讓性,可轉移性"
baize,35,"[""baizes""]",,"[""noun""]",,35439,"n.厚羊毛毯,台面呢,粗呢"
handshaking,35,"[""handshakings""]",,[],,35440,握手
inseparably,35,[],,"[""adv""]",,35441,"adv.不能分離地,不可分地"
altimetry,35,[],,"[""noun""]",,35442,"n.測高學,高度測量法(以海平面為基准)"
cephalopoda,35,"[""cephalopodas""]",,"[""noun (plural)""]",,35443,
gangue,35,[],,"[""noun""]",,35444,n.脈石
alkanet,35,"[""alkanets""]",,"[""noun""]",,35445,"n.朱草(其根可制染料),由朱草根部提制之紅色染料"
phthisis,35,"[""phthisises""]",,"[""noun""]",,35446,n.肺結核
helot,35,"[""helots""]",,"[""noun""]",,35447,"n.古斯巴達奴隸,奴隸,農奴"
fetishistic,35,[],,"[""adjective""]",,35448,"adj.崇拜物神的,迷信的"
bezoar,35,[],,"[""noun""]",,35449,"n.(反芻動物胃中的結石)胃石,牛黃"
interdigital,35,[],,"[""adjective""]",,35450, [電]交叉指型
onager,35,"[""onagers""]",,"[""noun"",""noun (plural)""]",,35451,"n.[動]中亞野驢,(古代兵器)弩炮(用以發射石塊等)"
voluta,35,[],,"[""noun""]",,35452,
misprision,35,"[""misprisions""]",,"[""noun""]",,35453,"n.[律](公職人員的)玩忽職守,瀆職,包庇罪行,蔑視政府(或法庭)"
tympany,35,[],,"[""noun""]",,35454,
taur,35,[],,"[""noun""]",,35455,
hydrometer,35,"[""hydrometers""]",,"[""noun""]",,35456,"n.液體比重計,浮秤"
rapturous,35,[],,"[""adjective""]",,35457,"adj.興高采烈的,歡天喜地的"
battel,35,[],,"[""noun"",""verb intransitive"",""adjective""]",,35458,"n.(牛津大學)膳宿費(帳),膳宿及學雜費(帳)"
abaxial,35,[],,"[""adjective""]",,35459,adj.離軸的
crystallite,35,"[""crystallites""]",,"[""noun""]",,35460,n.微晶
discordance,35,"[""discordances""]",,"[""noun""]",,35461,"n.不調和,不和"
ambitus,35,[],,"[""noun""]",,35462,
penetrance,35,[],,"[""noun""]",,35463,
palp,35,[],,"[""noun"",""verb transitive""]",,35464,n.(=palpus)觸須
anticoagulation,35,"[""anticoagulations""]",,[],,35465,
civilly,35,[],,"[""adverb""]",,35466,
confucianist,35,[],,"[""noun""]",,35467,
saturnine,35,[],,"[""adjective""]",,35468,n.陰郁
inattentive,35,[],,"[""adjective""]",,35469,adj.疏忽
demoness,35,[],,"[""noun""]",,35470,
caroling,35,"[""carolings""]",,"[""other"",""noun""]",,35471,
externalism,35,[],,"[""noun""]",,35472,"n.外在性,形式主義,現像論,[哲]現像論"
parolee,35,"[""parolees""]",,"[""noun""]",,35473,"n.獲假釋者,假釋犯 憑誓獲釋者"
leftism,35,[],,"[""noun""]",,35474,"n.左派觀點,左傾行為,急進主義"
rightness,35,"[""rightnesses""]",,"[""noun""]",,35475,"n.正直,公正,貼切"
abstruse,35,[],,"[""adjective"",""noun"",""adv""]",,35476,"adj.奧妙的,深奧的"
superficiality,35,"[""superficialities""]",,"[""noun""]",,35477,"n.表面性的事物,淺薄"
banteng,35,"[""bantengs""]",,"[""noun""]",,35478,"n.[動]白臀野牛,爪哇野牛(產於南亞和東南亞,經馴化可用作耕畜)"
tragical,35,[],,"[""adjective""]",,35479,"adj.悲劇的,悲劇性的"
simia,35,[],,"[""noun""]",,35480,
evangelic,35,[],,"[""adjective""]",,35481,"adj.福音的,福音傳道的"
unverifiable,35,[],,"[""adjective""]",,35482,"adj.無法證實的,無法核實的"
trilemma,35,[],,"[""noun""]",,35483,"n.三難困難,三難選擇的窘境,[邏]三難推理"
ganglionic,35,[],,"[""adjective""]",,35484,adj.[解]神經節的
antineutrino,35,"[""antineutrinos""]",,"[""noun""]",,35485,n.[物]反中微子
adamic,35,[],,"[""adjective""]",,35486,adj.[聖經]亞當的
imprecision,35,"[""imprecisions""]",,"[""noun""]",,35487,"n.不嚴密,不精確"
oversimplification,35,"[""oversimplifications""]",,"[""noun""]",,35488,n.過度單純化(的事物)
vaginitis,35,"[""vaginitises""]",,"[""noun""]",,35489,n.[醫]陰道炎 鞘炎
eclampsia,35,"[""eclampsias""]",,"[""noun""]",,35490,n.[醫]驚厥
lamarckism,35,"[""lamarckisms""]",,"[""noun""]",,35491,n.拉馬克學說(由拉馬克最早提出的生物進化學說)
medoc,35,"[""medocs""]",,"[""noun""]",,35492,"n.梅克多葡萄酒(紅葡萄酒的一種,產於法國)"
premeditation,35,"[""premeditations""]",,"[""noun""]",,35493,
proteinaceous,35,[],,"[""adjective""]",,35494,"adj.蛋白質的,似蛋白質的"
ordinate,35,"[""ordinates""]",,"[""adjective"",""noun"",""verb transitive""]",,35495,"n.[數]縱線,縱座標"
disparagement,35,"[""disparagements""]",,"[""noun""]",,35496,"n.輕視,輕蔑"
lacunar,35,[],,"[""adjective"",""noun""]",,35497,"n.花格平頂,花格平頂的凹板adj.有花格平頂的"
obviate,35,"[""obviated"",""obviating"",""obviates""]",,"[""verb transitive"",""other"",""noun""]",,35498,"vt.消除,排除(危險、障礙等),回避,預防,避免"
secale,35,"[""secales""]",,"[""noun""]",,35499,
lodgement,35,"[""lodgements""]",,"[""noun""]",,35500,
shouter,35,"[""shouters""]",,"[""noun""]",,35501,
patricide,35,"[""patricides""]",,"[""noun""]",,35502,n.殺父
perfidy,35,"[""perfidies""]",,"[""noun"",""noun (plural)"",""adjective"",""adv""]",,35503,"n.不誠實,背信"
homarus,35,"[""homaruses""]",,"[""noun""]",,35504,
chelae,35,[],,"[""noun (plural)""]",,35505,
nobly,35,[],,"[""adv""]",,35506,"adv.高貴地,豪爽地,崇高地"
arabinose,35,[],,"[""noun""]",,35507,n.[化]樹膠醛醣
remanence,35,"[""remanences""]",,"[""adjective""]",,35508,n.剩磁
parnassian,35,[],,"[""adjective"",""noun""]",,35509,"adj.希腊帕納塞斯(Parnassus)山的,詩的n.法國高蹈派詩人"
planisphere,35,[],,"[""noun""]",,35510,"n.平面天球圖,星座圖"
huke,35,[],,"[""noun""]",,35511,
mugil,35,"[""mugils""]",,"[""noun""]",,35512,
limpid,35,[],,"[""adjective"",""noun""]",,35513,adj.清澈的
unstudied,35,[],,"[""adjective""]",,35514,"adj.非嬌揉造作的,未學過的,不懂的"
indomable,35,[],,"[""adjective""]",,35515,
assignation,35,"[""assignations""]",,"[""noun""]",,35516,"n.分配,指定"
delaine,35,[],,"[""noun""]",,35517,"n.(一種羊毛與棉紗織成的)細布,毛棉布料"
glycerate,35,[],,"[""noun""]",,35518,n.[生化]甘油酸鹽(或酯)
hackamore,35,"[""hackamores""]",,"[""noun""]",,35519,n.馴馬用的一種籠頭
influent,35,"[""influents""]",,"[""adjective""]",,35520,adj.流入的n.支流
scission,35,"[""scissions""]",,"[""noun""]",,35521,"n.切斷,分開,分離,分裂"
mygale,35,[],,"[""noun""]",,35522,
rectrices,35,[],,"[""noun (plural)""]",,35523,n.(鳥的) 舵羽
mazy,35,[],,"[""adjective""]",,35524,adj.迷宮般的
bloodsucker,35,"[""bloodsuckers""]",,"[""noun""]",,35525,"n.吸血生物,水蛭,剝削者"
duffer,35,"[""duffers""]",,"[""noun""]",,35526,"n.笨蛋,不明道理的人"
tentorium,35,"[""tentoriums""]",,"[""noun""]",,35527,
battlemented,35,[],,"[""adjective""]",,35528,adj.有城垛的
argali,35,"[""argalis""]",,"[""noun""]",,35529,"n.<蒙>[動]盤羊,原羊"
heliconian,35,[],,"[""adjective""]",,35530,
scrummage,35,"[""scrummaging"",""scrummages""]",,"[""noun""]",,35531,"n.並列(列隊)爭球vi.排成爭球隊形,參與爭球"
diathesis,35,"[""diathesises""]",,"[""noun""]",,35532,"n.素質,因素"
croze,35,[],,"[""noun""]",,35533,"n.桶頂槽,鑿槽具"
minge,35,[],,"[""verb transitive"",""noun""]",,35534,
ghaut,35,[],,"[""noun""]",,35535,"n.<印>河邊的石梯,山路"
indusium,35,"[""indusiums""]",,"[""noun""]",,35536,"n.[植]柱頭下毛圈,囊群蓋"
moonwort,35,"[""moonworts""]",,"[""noun""]",,35537,
thrum,35,"[""thrummed"",""thrumming"",""thrums""]",,"[""noun"",""verb transitive"",""verb intransitive"",""other""]",,35538,"vt.指彈,敲打,加纓於vi.亂彈,輕敲n.織邊,織余,線頭,紗頭"
steading,35,[],,"[""noun""]",,35539,"n.農場的建築物,小農場"
carbonized,35,[],,"[""other""]",,35540,
ritzy,35,[],,"[""adjective""]",,35541,"adj.豪華的,時髦的,講究的"
opercular,35,[],,"[""noun""]",,35542,
armorer,35,"[""armorers""]",,"[""noun""]",,35543,"n.兵器制造者,軍械修護員"
snowplow,35,"[""snowplows""]",,"[""noun""]",,35544,"n.雪犁,掃雪機"
interventor,35,[],,"[""noun""]",,35545,
gynoecium,35,"[""gynoeciums""]",,"[""noun""]",,35546,"n.[植] 雌蕊,雌蕊群"
ejaculatory,35,[],,"[""adjective""]",,35547,"adj.突然喊叫的,射出性的,感嘆的"
tambourin,35,[],,"[""noun""]",,35548,"n.長鼓(法國南部所用),用此種鼓伴奏的舞蹈"
knop,35,[],,"[""noun""]",,35549,"n.球形手把,球形裝飾物"
guelf,35,[],,"[""noun""]",,35550,
dapifer,35,[],,"[""noun""]",,35551,
cocagne,35,[],,"[""noun""]",,35552,
wincer,35,[],,"[""noun""]",,35553,
rufescent,35,[],,"[""adjective""]",,35554,adj.帶紅色的
tical,35,"[""ticals""]",,"[""noun""]",,35555,
conceptualist,35,[],,"[""noun""]",,35556,n.概念論者
frap,35,[],,"[""verb transitive""]",,35557,"vt.縛緊,收緊"
spirillum,35,"[""spirillums""]",,"[""noun""]",,35558,n.[微生物]螺旋菌
clampdown,35,"[""clampdowns""]",,"[""noun""]",,35559,"n.壓制,取締"
imide,35,"[""imides""]",,"[""noun""]",,35560,n.[化]酰亞胺
pagina,35,[],,"[""noun""]",,35561,
hyne,35,[],,"[""noun""]",,35562,
animi,35,[],,"[""noun (plural)""]",,35563,
cholic,35,[],,"[""adjective""]",,35564,adj.膽汁的
candytuft,35,"[""candytufts""]",,"[""noun""]",,35565,n.[植]屈曲花屬植物(Iberis)
crura,35,[],,"[""noun (plural)""]",,35566," (crus的復數)[解]腿,下肢,似腿的部分"
variorum,35,"[""variorums""]",,"[""adjective""]",,35567,"adj.有諸家注解的,集注版的n.集注本"
coxa,35,"[""coxas""]",,"[""noun""]",,35568,"n.[解]無名骨,髖"
empyema,35,[],,"[""noun""]",,35569,n.[醫]積膿症
derm,35,[],,"[""verb transitive""]",,35570,n.=dermis
dyestuff,35,"[""dyestuffs""]",,"[""noun""]",,35571,n.染料
chalcidian,35,[],,"[""noun""]",,35572,"n.(希腊埃維亞州首府)哈爾基斯地方的人,哈爾基斯人 adj.[昆]小蜂科昆蟲的,有小蜂特點的"
guara,35,[],,"[""noun""]",,35573,
noisemaker,35,"[""noisemakers""]",,"[""noun""]",,35574,"n.發出大聲音的人,會高聲喧鬧的人"
giftedness,35,[],,"[""noun""]",,35575,
appurtenance,35,"[""appurtenances""]",,"[""noun"",""adjective""]",,35576,"n.附件,附屬物,[律]從屬權利"
cartage,35,"[""cartages""]",,"[""noun""]",,35577,"n.貨車運輸,貨車運費"
fourdrinier,35,[],,"[""noun""]",,35578,n.&adj.長網造紙機(的)
shorthead,35,[],,"[""noun""]",,35579,"adj.頭短的人,圓頭的人"
antorbital,35,[],,"[""adjective"",""noun""]",,35580,
mucker,35,"[""muckers""]",,"[""noun"",""verb transitive""]",,35581,"n.無賴,遭到失敗"
trygon,35,[],,"[""noun""]",,35582,
packhouse,35,[],,"[""noun""]",,35583,
sike,35,[],,"[""adjective"",""noun"",""verb intransitive""]",,35584,
huller,35,[],,"[""noun""]",,35585,
calice,35,[],,"[""noun""]",,35586,
pterygia,35,"[""pterygias""]",,"[""noun (plural)""]",,35587,
deliciously,34,[],,"[""adv""]",,35588,"adv.美味地,芬香地"
gnarly,34,[],,"[""adjective""]",,35589,"adj.多瘤的,粗糙的"
millepora,34,[],,"[""noun""]",,35590,
conistra,34,[],,"[""noun""]",,35591,
pteroceras,34,[],,"[""noun""]",,35592,
eolis,34,[],,"[""noun""]",,35593,
intertrochanteric,34,[],,"[""adjective""]",,35594,
glaum,34,[],,"[""verb intransitive""]",,35595,"n.一瞥vt.搶奪,一瞥"
spliff,34,[],,[],,35596,
sankha,34,[],,"[""noun""]",,35597,
bace,34,[],,"[""other""]",,35598,
maltster,34,"[""maltsters""]",,"[""noun""]",,35599,n.制造(或出售)麥芽的人
anthrenus,34,[],,"[""noun""]",,35600,
strategus,34,[],,"[""noun""]",,35601,n.(古希腊等的)將軍
gauger,34,[],,"[""noun""]",,35602,n.收稅官
optative,34,"[""optatives""]",,"[""adjective"",""noun""]",,35603,"adj.祈願的n.[語]祈願語態,祈願語態的動詞"
coronach,34,"[""coronaches""]",,"[""noun""]",,35604,"n.葬歌,挽歌"
lauric,34,[],,"[""adjective""]",,35605,
iguanodont,34,[],,"[""adjective""]",,35606,
cathouse,34,"[""cathouses""]",,"[""noun""]",,35607,n.妓院
koord,34,[],,"[""noun""]",,35608,"n.(=Kurd)庫爾德人(主要居住在伊拉克,伊朗,土爾其及敘利亞邊界地區)"
gilden,34,[],,"[""adjective""]",,35609,
interesse,34,[],,"[""noun""]",,35610,
readjuster,34,[],,"[""noun""]",,35611,
misapplication,34,"[""misapplications""]",,"[""noun""]",,35612,"n.誤用,濫用"
benzamide,34,[],,"[""noun""]",,35613,
sapota,34,"[""sapotas""]",,"[""noun""]",,35614,
diselenide,34,[],,"[""noun""]",,35615,
phalarope,34,"[""phalaropes""]",,"[""noun""]",,35616,n.磯鷂之類
elenchus,34,[],,"[""noun""]",,35617,"n.反對論證,辯駁n.[邏]邏輯反駁,間接反駁,詭辯"
pectus,34,"[""pectuses""]",,"[""noun""]",,35618,
ferrule,34,"[""ferrules""]",,"[""noun""]",,35619,"n.(棍棒頂端等的)金屬箍,金屬環,套圈vt.裝以金屬鐵"
repopulation,34,[],,"[""noun""]",,35620,
scoff,0,"[""scoffed"",""scoffing"",""scoffs""]",,"[""noun"",""verb transitive"",""other""]",,35621,"n.嘲笑,嘲弄的話,嘲弄的對像,愚弄,笑柄,食品v.輕蔑地說,嘲笑,嘲弄,貪吃,狼吞虎咽"
whimper,0,"[""whimpered"",""whimpering"",""whimpers""]",,"[""verb intransitive"",""verb transitive"",""noun"",""other""]",,35622,"vi.嗚咽,哀訴"
whir,0,"[""whirred"",""whirring"",""whirs""]",,"[""verb intransitive"",""verb transitive"",""noun"",""other""]",,35623,n.呼呼聲vi.急速旋轉vt.使呼呼響
sniffle,0,"[""sniffled"",""sniffling"",""sniffles""]",,"[""verb intransitive""]",,35624,"vi.鼻子哼哼的做聲,抽鼻涕n.抽鼻子"
tablespoon,0,"[""tablespoons""]",,"[""noun""]",,35625,n.大湯匙
clatter,0,"[""clattered"",""clattering"",""clatters""]",,"[""verb intransitive"",""verb transitive"",""noun"",""other""]",,35626,"n.哢嗒,嘩啦聲,嘈雜的談笑聲vi.發出嘩啦聲,喧鬧的談笑vt.使卡搭卡搭的響"
whoosh,0,"[""whooshed"",""whooshing"",""whooshes""]",,"[""noun"",""verb"",null]",,35627,"n.飛快的移動v.(使)飛快移動int.(飛速行進等發出的聲音)嗖,呼,咳"
sunglass,0,[],,"[""noun""]",,35628,"n.聚集日光引火的凸透鏡,太陽眼鏡"
slurp,0,"[""slurped"",""slurping"",""slurps""]",,"[""noun"",""verb""]",,35629,n.嘖嘖吃的聲音v.啜食
neigh,0,"[""neighed"",""neighing"",""neighs""]",,"[""verb intransitive"",""noun"",""other""]",,35630,n.馬嘶聲vi.馬嘶
whew,0,[],,"[""other"",""verb intransitive""]",,35631,n.吹哨聲int.吆
omelet,0,"[""omelets""]",,"[""noun""]",,35632,n.煎蛋卷
picky,0,[],,"[""adjective""]",,35633,"adj.吹毛求疵的,好挑剔的,過分講究的"
whinny,0,"[""whinnied"",""whinnying"",""whinnies""]",,"[""verb intransitive"",""noun"",""adjective"",""other"",""noun (plural)""]",,35634,"adj.馬嘶聲vi.嘶,叫vt.以嘶聲表示"
eyeliner,0,"[""eyeliners""]",,"[""noun""]",,35635,n.眼線膏
blare,0,"[""blared"",""blaring"",""blares""]",,"[""verb intransitive"",""verb transitive"",""noun"",""other""]",,35636,n.號聲v.奏鳴
crappy,0,[],,"[""adjective""]",,35637,adj.<俚>蹩腳的 沒價值的 討厭的
natch,0,[],,"[""noun""]",,35638,adv.<口>當然地
eyeshadow,0,"[""eyeshadows""]",,"[""noun""]",,35639,
overreact,0,"[""overreacted"",""overreacting""]",,[],,35640,
bleat,0,"[""bleated"",""bleating"",""bleats""]",,"[""verb intransitive"",""noun"",""other"",""adjective""]",,35641,n.叫聲v.低聲訴說
nake,0,[],,"[""other""]",,35642,
glamourous,0,[],,"[""adjective""]",,35643,adj.=glamorous
excitedly,0,[],,"[""adverb""]",,35644,adv.興奮地
fluster,0,"[""flustered"",""flustering"",""flusters""]",,"[""verb transitive"",""verb intransitive"",""noun"",""other""]",,35645,"n.慌亂,狼狽,混亂,激動vt.使酩醉,使慌張,使激動vi.慌慌張張的行動,混亂"
squish,0,"[""squished""]",,"[""verb"",""noun"",null]",,35646,"n.咯吱聲,果醬vt.壓扁,壓爛vi.咯吱吱地走"
moisturize,0,[],,[null],,35647,"vi.變潮濕,增加水分vt.使增加水分"
retch,0,"[""retched"",""retching"",""retches""]",,"[""verb intransitive"",""other""]",,35648,"vi.作嘔,惡心"
unbelievably,0,[],,"[""adverb""]",,35649,"adv.難以置信地,不可信地"
squishy,0,[],,"[""adjective""]",,35650,
bruh,0,[],,"[""noun""]",,35651,
pricey,0,[],,"[""adjective""]",,35652,
countertop,0,[],,"[""noun""]",,35653,n.(廚房的)工作台面
gurgle,0,"[""gurgled"",""gurgling"",""gurgles""]",,"[""verb intransitive"",""noun"",""other""]",,35654,"n.(流水的)汩汩聲,歡樂的(咯咯聲),(人發)咯咯聲,汩汩地流vi.(流水)作汩汩聲"
sparkly,0,[],,"[""adjective""]",,35655,
smooch,0,"[""smooched"",""smooching"",""smooches""]",,"[""verb transitive""]",,35656,n.接吻v.接吻
weirdly,0,[],,"[""adverb""]",,35657,adv.古怪地
shakily,0,[],,"[""adverb""]",,35658,"adv.顫抖著,搖動著,虛弱不堪地,不穩定地,不堅定地"
dinging,0,[],,"[""other""]",,35659,
titty,0,"[""titties""]",,"[""noun""]",,35660,
unbox,0,[],,"[""verb transitive""]",,35661,vt.從箱子中取出
savor,0,"[""savors""]",,"[""adjective"",""noun"",""verb transitive"",""other""]",,35662,"n.滋味,氣味,食欲,特定的味道或氣味,一種有特色的性質vi.有...的滋味,有...氣味vt.加調味品於,使有風味,嘗到或聞到,盡情享受"
doable,0,[],,"[""adjective""]",,35663,"adj.可做的,可行的"
swoosh,0,"[""swooshing""]",,"[""verb"",null,""noun""]",,35664,"vi.嘩嘩響,作嗖嗖聲vt.嗖地發射n.嘩嘩作響的移動,嗖的一聲"
dickhead,0,[],,[],,35665,
chug,0,"[""chugged"",""chugging"",""chugs""]",,"[""noun"",""verb""]",,35666,v.發出軋軋聲n.軋軋聲
mushy,0,[],,"[""adjective""]",,35667,"adj.糊狀的,玉米粥狀的"
hubby,0,"[""hubbies""]",,"[""adjective""]",,35668,n.丈夫
sulk,0,"[""sulked"",""sulking"",""sulks""]",,"[""noun"",""verb intransitive"",""noun (plural)""]",,35669,"n.生氣,慍怒,慍怒的人v.生氣,慍怒"
preheat,0,"[""preheated""]",,"[""verb"",null]",,35670,vt.預先加熱
vouch,0,"[""vouched"",""vouching"",""vouches""]",,"[""verb transitive"",""verb intransitive"",""noun"",""other""]",,35671,"vt.擔保,推薦,證明,斷定,傳出庭作證vi.保證,擔保,證明,確定"
juicer,0,"[""juicers""]",,"[""noun""]",,35672,"n.<美>榨汁器,<美俚>酒鬼"
unscrew,0,"[""unscrewed"",""unscrewing"",""unscrews""]",,"[""verb transitive""]",,35673,"v.從...旋出螺絲,旋開,旋松"
browny,0,[],,"[""adjective""]",,35674,"adj.呈褐色的,棕色的"
